,Text,Label
2628,@NadimKoteich @DimaSadek لا مش من جمهور محدد أبدا هي حركشت وكالعادة بدها تخلق جو... خلص ما انا ساكت خلوني ساكت، ما… https://t.co/6uqye3scD5,1
2629,@DimaSadek انشاءالله دعوتِك بتسجاب و بيقبر قلبِك ����,0
2630,"@yumnafawaz يمنى فواز، ارحمي حالك، اشفقي على حالك واسكتي.
ما بعرف اذا ممكن اي شخص اشتغل صحافة بيوم من الايام، اي ول… https://t.co/B0PhaDJtL6",0
2631,@yumnafawaz @rayaelhassan معلومات أكيدة. من وين يا تقبري قلبي بتأكدي وبتسألي. لا هيك الإعلام لا بلا.,1
2632,@DimaSadek انشالله منقبّرك,0
2633,@DimaSadek عنجد انك وحدة حمارة بلا فهم,0
2634,RT @salibareema: جويل بو يونس @joellebouyounes كتير حب الك ولكل مراسلات ال OTV ❤️  ويا جبل ما يهزك ريح مش طلعت الثورة ضدكن وضد فخامة الجبل…,1
2635,@berrynawal الله يقويكي ويحميكي,1
2636,@yumnafawaz والجيش اشتبك معهم بالرصاص وفي جريح منهم لان قوصوا عالجيش اللبناني,1
2637,@DimaSadek يلا كمان مرة كلي خرا ���,0
2638,@DimaSadek #ديما_الواطية_الغبية_الكذابة_الحمارة_تفو_عليكِ,0
2639,@yumnafawaz التاريخ عالورقة ١٧ تشرين الاول يعني ما كان بلش الحراك بعد ����,1
2640,@DimaSadek وانت الشبيحة الواطية لازم يمنعوك تمشي عالطرقات.,0
2641,@DimaSadek غشيمة شو علقك مع بيت شمص �,0
2642,@DimaSadek شو قاهرك يا مريضة موتي ��,0
2643,@joellebouyounes ما بغبرو على صرمايتك ���� الوطاوة والحقد بجيناتن,1
2644,@DimaSadek كلامكي صحيح ياديما وأكثر  الحقيقهً ان السيد اذى لبنان اكثر من كلن. نعم اكثر من كلن.,1
2645,@DimaSadek � يقبر قلبك و يقهرك إنشاءالله,0
2646,@DimaSadek العمى بعيونك ما شايفي غير الجنرال قدامك .... شو راكب أمك الجنرال ؟!!!!!,0
2647,@DimaSadek بعد خازوق دوار كفرمان خازوق سكود من طرابلس,1
2648,@DimaSadek والله بهنيكي  على المعلومات,1
2649,@AboHass94250800 @DimaSadek هيدي مريضه ومجنونه ��,0
2650,@DimaSadek و مش كل الناس ل عم بطالب بحقوقها بهل وطن عندها نفس مطلبك انتي و كم خاين للوطن,1
2651,@yumnafawaz الغبية إذا نطقت�,0
2652,@DimaSadek من كتر الخوف وقفو شعرات راسك لوحدن هههههه,1
2653,@DimaSadek فيك تخرسي وبلا فتنة اصلا انت كل عمرك بتلحقي دولار شو تغير عم تركبي موجة فينا نعرف اديش رصيدك بالبنك ارفعي سرية مصرفية عن حساباتك,0
2654,"RT @Teffa7a: @Myeconomy4 @DimaSadek Hala hala ho Dima is a HO !!!!
ومعك حق كلكن ديما صادق",1
2655,@DimaSadek هو أكيد رح يقبر قلبك �,0
2656,"@DimaSadek روحي عشي زوجك الحج 
ما تحكي حكي اكبر منك",0
2657,@yumnafawaz بتعرفوا كل شي خزات العين و بس تقولي كلن يعني كلن ليش بتصيري غبية غشيمة و واضح انو السيد مش من كلن ...,0
2658,@DimaSadek ان شاء الله يقبرك و منبزق عقبرك و منجيب الكلاب تشخ بنص قبرك,0
2659,@DimaSadek برافو ديما�� دعمك للثورة كتير مهم,1
2660,@yumnafawaz فهمي منيح بعدين احكي مش انه تكتبي تويت هيكي هديلنا بالك السيد اكبر بكتير من انه انت تحكي او تحرفي خطابه,1
2661,@yumnafawaz لتعرفي تحكي بالاول ابقي نظري,1
2662,@yumnafawaz العمر الو حق. بدنا شخص شب وذكي وكفوء وعنده كاريزما يحكم هالبلد الزغتور الحلو,1
2663,نانسي السبع مصرة ما نسمع شي الا اللي بتقولوا هيي حتى لما تطلب منها سمر تسكت بتواصل خطابها المعد سلفا وبتقلها ما فيكي تسمعي شي,1
2664,@DimaSadek ما شفتي الا موقع التيار يا واطية، يا حقودة ، والله ما رح تلاقي مجرور يلمك https://t.co/gfDNhJzeY7,0
2665,@DimaSadek نشالله متكري حالك لبنانيه اكتر منو .هيدا ابنو شهيد فدا الوطن ما تزايدي عليه ولا بيطلعلك .صرمايتو بتسوا راسك,0
2666,@yumnafawaz شفتي التاريخ دخلك يا جاهلة ؟,0
2667,@DimaSadek صرمايتو بناعك يا بنت الحرام..,0
2668,@DimaSadek والله انت بتحكي بلسان كل الأحرار وبتقولي كلام كل واحد بدو يقولو... بحييكي على شجاعتك!! Don’t ever stop. You are an inspiration,1
2669,@yumnafawaz @jREgLpttLQhWQq3 هلق بيطلّعوا بيان أنهم غير تابعين لهم وأعمال فردية، وآخر شي بيقولوا ما في شي بالنبطية���,1
2670,RT @monachebib: @DimaSadek يا عيب الشوم عليكي انتي رمز الحقارة,0
2671,@DimaSadek يا عاطلة صرتي بدك تعطي الجيش اوامر ....فشرتي انت ويلي عم يحرضك .. على فكرة كل يلي متلك مفكرين انو كل الع… https://t.co/PS51bNjDYC,0
2672,@yumnafawaz اي وانتي شوماغصك حزب الله مش جزء من الفساد سواء قالت الاخبار ام لم تقل,1
2673,"@DimaSadek يا ريت بتسمعي كلام السيّد حسن بدّقة..
كرمال يمكن يكونوا من اعلى لحظات الفهم بحياتك.",1
2674,@DimaSadek اخرسي وانضبي وحدة وسخة,0
2675,@Mohd_issa44 @DimaSadek مين زوجها��لهل دبة,0
2676,@DimaSadek انشالله بيقبرك ديما...,0
2677,@DimaSadek تلحسي بعضك شو فناصه قال العهد ��,0
2678,"RT @samar_naser5: ديما أكتر وحدة بتتحمل مسؤولية باللي عم تتعرضلوا البنت!
انت وحدة متنمرة ومؤذية @dimasadek وحاجتك تكتبي وتمحي إذا ما بتعرفي…",0
2679,@yumnafawaz ��شو هلتحليل؟! ولاووو,1
2680,@yumnafawaz وصلي لزنارو قبل ما تجعدني,0
2681,@DimaSadek لو بتوقفي كتابة قصص من نسج الخيال و خليكي بالقراءة عن التيليبرومبتر بكون احسن ��‍♀️,1
2682,@DimaSadek هيدا واجبنا وكلنا ابد وحدة,1
2683,@DimaSadek #ديما_الوطية  بعدك واطية وحقيرة ولي هبلة ليش بتحطي نفسك بهيك مواقف بالفيديو مبين انه ما ضربها انتي مصرة على الاستحمار,0
2684,@DimaSadek احلا شعب واحلا متظاهرين في العالم واحلا ثوره #وزمر_ياحسن_زميره,1
2685,@DimaSadek ليكي العالم وين و انتو بشو بالك. وحدة سخيفة,0
2686,@DimaSadek الله يتقبل دعوتك �,1
2687,@NicoleHajal @LbciLebanon @DimaSadek ما احلاكي لما بيطلع منك كلام حلو,1
2688,"@fadis23 @KSaghieh @DimaSadek رئيس الحكومة قال في واحد و ٢ و ٣ 
و اذا بدكم انتخابات منروح على انتخابات 
و انتو بتقر… https://t.co/XC7wakQBOS",1
2689,@DimaSadek جايي دورك حضري حالك عالحبس,0
2690,"@DimaSadek #ديما_الواطية 
ابكي بترتاحي",0
2691,@DimaSadek ولك حلي عن. ربناااااااا بقى يئطعمرك ما اغلظك,0
2692,@yumnafawaz بس يا يمنى بشرفك بس حاجي تستغبوا العالم,1
2693,@DimaSadek مره تانيه تافهه بجداره,0
2694,@DimaSadek يا جلجوقة الخيام روحي اسئلي القضاء وين صار,0
2695,@joellebouyounes شكراً جويل لصدقك، شكراً قلتي يلّي جارحنا، شكراً حكيتي الحقيقة بعقر دارن...شكراً لإلتزامك... كل الحب ���,1
2696,@DimaSadek انت شخص كتير مفيد بالحياة ، اليوم كان معي امساك والحمدالله مشي حالي بس شفت صورتك,1
2697,@DimaSadek نشالله منقبرك�,0
2698,@yumnafawaz ركزي حبيبتي ركزي,1
2699,"@berrynawal ههههههههه اهم شي القياس 
روحي انضبي بقا",0
2700,@KzMKqP8DiqmbRfY @kwack_b @DimaSadek الموضوع مش مصدق او غير مصدق الموضوع هوي احتلال واضح واستعمال الشيعة كجسر عبور,1
2701,@DimaSadek @mohamad88659219 الله يحميك ديماممكن سوال,1
2702,@RitaZgheib17 @ritachebib41 @DimaSadek هاتي بوسة,0
2703,@DimaSadek الله يحي اصلك الله يخلي البطن يلي حملك,1
2704,@DimaSadek @NicoleHajal تحتفلو بالنصر في ثورتكم انشاء الله ���,1
2705,@DimaSadek نهيق الحمير يقطع عمرك,0
2706,@DimaSadek بيكفي كذب اهلك عايشين عمرهم بين يلي عم بتقولي عم بهددوها وأنت من يوم يومك تافهة وما سمعنا حدا قرب صوبهم.  استحي ع حالك,0
2707,@NicoleHajal الله الحامي الثورة مضيئة ونوركن كفاية,1
2708,@yumnafawaz روحي انضبي لأنك ما فاهمي شي من الصحافة وين الموضوعية واحترام رأي الأخر ونقل الحقائق كما هي عم تخانقي ال… https://t.co/rXn5I9PIMk,0
2709,RT @ZainabA50021358: @zna_krm @DimaSadek @LebarmyOfficial هيدي وحدة داعشية بتسوى صرماية عتيقه,0
2710,@DimaSadek الرينغ يا حيوانة خربانة الدني وإنتي بعدك بتحرضي,0
2711,@DimaSadek كذبك و استغلالك للناس صار باقصى درجاتو... اكتفي لان حالتك صارت مرضيّة روحي تعالجي.... ناشرة الاشاعات و ا… https://t.co/AhGu7FhBSZ,0
2712,@DimaSadek انتي اخرسي انتي من الفاسدين ما الك حق تحكي انتي من كلون يعني كلون ما بدي اسمع صوتك مفهوم...,0
2713,@Jessicaazar شتقتلك الشاشة جيسكا،وين عم تتظاهري�,1
2714,@berrynawal انتبهي الله يحميكي!,1
2715,@DimaSadek موتي يا مريضة يا ديما,0
2716,@moeshamseddine @DimaSadek الحاقدة الحائرة,0
2717,"@DimaSadek اي كُلي هوا
يخرب بيتك شو تافهة",0
2718,"كل التقدير والاحترام.
موقفكم جرأة وشرف ووطنية.
@joemaalouftv @mtvlebanon @LbciLebanon @ALJADEEDNEWS @DimaSadek… https://t.co/pI4bm3IWVj",1
2719,@DimaSadek الكل يحكي الا وحدة بتشرى وتباع ورخيصة متلك,0
2720,@DimaSadek ديما الله يحميكي انت بتقولي كلمة الحق ✌️✌️✌️,1
2721,"@DimaSadek قال لن يسقط العهد مش الحكومة
#ديما_الواطية",0
2722,@DimaSadek استحي بقا كلي هوا .جيبي الاولى بلشرشحة وبلبهدلي وبعدك عمتتفلسفي اخرسي وانضبي شرشوحة ما تتدخلي بلحراك واللا صتدوق البندورة طاهزتلك,0
2723,@DimaSadek انت بنت حرام مصفّاي سيرة السيد يا حقيرة ما تجيبيها عا لسانك لإنو أطهر وأشرف من اللي خلّفك,0
2724,@yumnafawaz اي وين النقطة؟ لوين بدك توصلي؟ انه شو بدك تقولي؟ سمعتي الخطاب؟ فهمتي شو قال فخامته؟ اكيد لأ لأنك من اصح… https://t.co/5QgYucCpvg,1
2725,@DimaSadek @washingtonpost @elopezgross انت ما بتتربي ما عندك شرف ما عندك احترام لنفسك كل تغريدة بتنزليها ما بضل حد… https://t.co/HmxJRz3v1j,0
2726,@MonaimAlt @Nana23912015 @DimaSadek وانا كمان استاذ عبدالمنعم �������,1
2727,@DimaSadek سدي تمك يا صهيونيه #ديما_الواطية,0
2728,@DimaSadek ما  عارف الواحد شو بده يوصفك كل الكلام اللي بليق فيكي عم يقولو  قديش عم يدفعولك على كل تويت,1
2729,@DimaSadek ديما انا بنصحك ما تنزلي عرياض الصلح، اذا شفتك مش لح ارحمك.,0
2730,@DimaSadek والله ما عم افهمك.   انو ب كل خطاب سماحتو ما شي لفتلك نظرك الا العلم�. طيب ما خطر ببالك انو حدا طلبو والسيد اعطايه�����,1
2731,@Zaynab1298 @DimaSadek خلص اللك من بعلبك احلا تحية,1
2732,@DimaSadek كبيره يا ديما وهنه صفار الله يقويكي,1
2733,@DimaSadek الله ينصر اللبنانية وشعب لبنان يارب,1
2734,@yumnafawaz @General_Aoun يا ريت بتسكتي لأنو اصلًا الحكي يلّي حكاه الجنرال بدو ناس عندها عقل تستوعبو. انتِ قدراتك ا… https://t.co/Un3lc5wGX8,0
